"autochk.exe" : "C:\WINDOWS\system32"
"autoconv.exe" : "C:\WINDOWS\system32"
"autofmt.exe" : "C:\WINDOWS\system32"
"autopilot.dll" : "C:\WINDOWS\system32"
"autopilotdiag.dll" : "C:\WINDOWS\system32"
"autoplay.dll" : "C:\WINDOWS\system32"
"autotimesvc.dll" : "C:\WINDOWS\system32"
"AverageRoom.bin" : "C:\WINDOWS\system32"
"avicap32.dll" : "C:\WINDOWS\system32"
"avifil32.dll" : "C:\WINDOWS\system32"
"avrt.dll" : "C:\WINDOWS\system32"
"AxInstSv.dll" : "C:\WINDOWS\system32"
"AxInstUI.exe" : "C:\WINDOWS\system32"
"azman.msc" : "C:\WINDOWS\system32"
"azroles.dll" : "C:\WINDOWS\system32"
"azroleui.dll" : "C:\WINDOWS\system32"
"AzSqlExt.dll" : "C:\WINDOWS\system32"
"AzureCheck.dll" : "C:\WINDOWS\system32"
"AzureSettingSyncProvider.dll" : "C:\WINDOWS\system32"
"baaupdate.exe" : "C:\WINDOWS\system32"
"BackgroundMediaPolicy.dll" : "C:\WINDOWS\system32"
"backgroundTaskHost.exe" : "C:\WINDOWS\system32"
"BackgroundTransferHost.exe" : "C:\WINDOWS\system32"
"BamSettingsClient.dll" : "C:\WINDOWS\system32"
"BarcodeProvisioningPlugin.dll" : "C:\WINDOWS\system32"
"basecsp.dll" : "C:\WINDOWS\system32"
"basesrv.dll" : "C:\WINDOWS\system32"
"bash.exe" : "C:\WINDOWS\system32"
"batmeter.dll" : "C:\WINDOWS\system32"
"bcastdvr.proxy.dll" : "C:\WINDOWS\system32"
"BcastDVRBroker.dll" : "C:\WINDOWS\system32"
"BcastDVRClient.dll" : "C:\WINDOWS\system32"
"BcastDVRCommon.dll" : "C:\WINDOWS\system32"
"bcastdvruserservice.dll" : "C:\WINDOWS\system32"
"bcd.dll" : "C:\WINDOWS\system32"
"bcdboot.exe" : "C:\WINDOWS\system32"
"bcdedit.exe" : "C:\WINDOWS\system32"
"bcdprov.dll" : "C:\WINDOWS\system32"
"bcdsrv.dll" : "C:\WINDOWS\system32"
"BCP47Langs.dll" : "C:\WINDOWS\system32"
"BCP47mrm.dll" : "C:\WINDOWS\system32"
"bcrypt.dll" : "C:\WINDOWS\system32"
"bcryptprimitives.dll" : "C:\WINDOWS\system32"
"bdaplgin.ax" : "C:\WINDOWS\system32"
"bdechangepin.exe" : "C:\WINDOWS\system32"
"BdeHdCfg.exe" : "C:\WINDOWS\system32"
"BdeHdCfgLib.dll" : "C:\WINDOWS\system32"
"bderepair.dll" : "C:\WINDOWS\system32"
"bdesvc.dll" : "C:\WINDOWS\system32"
"BdeSysprep.dll" : "C:\WINDOWS\system32"
"bdeui.dll" : "C:\WINDOWS\system32"
"BdeUISrv.exe" : "C:\WINDOWS\system32"
"bdeunlock.exe" : "C:\WINDOWS\system32"
"BestPractices" : "C:\WINDOWS\system32"
"BFE.DLL" : "C:\WINDOWS\system32"
"bg-BG" : "C:\WINDOWS\system32"
"bi.dll" : "C:\WINDOWS\system32"
"bidispl.dll" : "C:\WINDOWS\system32"
"bindfltapi.dll" : "C:\WINDOWS\system32"
"BingASDS.dll" : "C:\WINDOWS\system32"
"BingFilterDS.dll" : "C:\WINDOWS\system32"
"BingMaps.dll" : "C:\WINDOWS\system32"
"BingOnlineServices.dll" : "C:\WINDOWS\system32"
"BioCredProv.dll" : "C:\WINDOWS\system32"
"BioIso.exe" : "C:\WINDOWS\system32"
"bisrv.dll" : "C:\WINDOWS\system32"
"BitLockerCsp.dll" : "C:\WINDOWS\system32"
"BitLockerDeviceEncryption.exe" : "C:\WINDOWS\system32"
"BitLockerWizard.exe" : "C:\WINDOWS\system32"
"BitLockerWizardElev.exe" : "C:\WINDOWS\system32"
"bitsadmin.exe" : "C:\WINDOWS\system32"
"bitsigd.dll" : "C:\WINDOWS\system32"
"bitsperf.dll" : "C:\WINDOWS\system32"
"BitsProxy.dll" : "C:\WINDOWS\system32"
"biwinrt.dll" : "C:\WINDOWS\system32"
"BlbEvents.dll" : "C:\WINDOWS\system32"
"blbres.dll" : "C:\WINDOWS\system32"
"blb_ps.dll" : "C:\WINDOWS\system32"
"BluetoothApis.dll" : "C:\WINDOWS\system32"
"BluetoothDesktopHandlers.dll" : "C:\WINDOWS\system32"
"BluetoothPairingSystemToastIcon.contrast-black.png" : "C:\WINDOWS\system32"
"BluetoothPairingSystemToastIcon.contrast-high.png" : "C:\WINDOWS\system32"
"BluetoothPairingSystemToastIcon.contrast-white.png" : "C:\WINDOWS\system32"
"BluetoothPairingSystemToastIcon.png" : "C:\WINDOWS\system32"
"BluetoothSystemToastIcon.contrast-white.png" : "C:\WINDOWS\system32"
"BluetoothSystemToastIcon.png" : "C:\WINDOWS\system32"
"bnmanager.dll" : "C:\WINDOWS\system32"
"Boot" : "C:\WINDOWS\system32"
"boot.sdi" : "C:\WINDOWS\system32"
"bootcfg.exe" : "C:\WINDOWS\system32"
"bootim.exe" : "C:\WINDOWS\system32"
"BootMenuUX.dll" : "C:\WINDOWS\system32"
"bootsect.exe" : "C:\WINDOWS\system32"
"bootstr.dll" : "C:\WINDOWS\system32"
"bootux.dll" : "C:\WINDOWS\system32"
"BOOTVID.DLL" : "C:\WINDOWS\system32"
"bopomofo.uce" : "C:\WINDOWS\system32"
"bridgeres.dll" : "C:\WINDOWS\system32"
"bridgeunattend.exe" : "C:\WINDOWS\system32"
"BrokerLib.dll" : "C:\WINDOWS\system32"
"browcli.dll" : "C:\WINDOWS\system32"
"browserbroker.dll" : "C:\WINDOWS\system32"
"browserexport.exe" : "C:\WINDOWS\system32"
"BrowserSettingSync.dll" : "C:\WINDOWS\system32"
"browser_broker.exe" : "C:\WINDOWS\system32"
"browseui.dll" : "C:\WINDOWS\system32"
"BTAGService.dll" : "C:\WINDOWS\system32"
"BthAvctpSvc.dll" : "C:\WINDOWS\system32"
"BthAvrcp.dll" : "C:\WINDOWS\system32"
"BthAvrcpAppSvc.dll" : "C:\WINDOWS\system32"
"bthci.dll" : "C:\WINDOWS\system32"
"BthMtpContextHandler.dll" : "C:\WINDOWS\system32"
"bthpanapi.dll" : "C:\WINDOWS\system32"
"BthpanContextHandler.dll" : "C:\WINDOWS\system32"
"Bthprops" : "C:\WINDOWS\system32"
"bthprops.cpl" : "C:\WINDOWS\system32"
"BthRadioMedia.dll" : "C:\WINDOWS\system32"
"bthserv.dll" : "C:\WINDOWS\system32"
"BthTelemetry.dll" : "C:\WINDOWS\system32"
"bthudtask.exe" : "C:\WINDOWS\system32"
"btpanui.dll" : "C:\WINDOWS\system32"
"Bubbles.scr" : "C:\WINDOWS\system32"
"BWContextHandler.dll" : "C:\WINDOWS\system32"
"ByteCodeGenerator.exe" : "C:\WINDOWS\system32"
"c28c7a4e-a619-4463-82b7-0fc9cc7187f5_HyperV-ComputeStorage.dll" : "C:\WINDOWS\system32"
"c4d66f00-b6f0-4439-ac9b-c5ea13fe54d7_HyperV-ComputeCore.dll" : "C:\WINDOWS\system32"
"cabapi.dll" : "C:\WINDOWS\system32"
"cabinet.dll" : "C:\WINDOWS\system32"
"cabview.dll" : "C:\WINDOWS\system32"
"cacls.exe" : "C:\WINDOWS\system32"
"calc.exe" : "C:\WINDOWS\system32"
"CallButtons.dll" : "C:\WINDOWS\system32"
"CallButtons.ProxyStub.dll" : "C:\WINDOWS\system32"
"CallHistoryClient.dll" : "C:\WINDOWS\system32"
"CameraCaptureUI.dll" : "C:\WINDOWS\system32"
"CameraSettingsUIHost.exe" : "C:\WINDOWS\system32"
"CapabilityAccessHandlers.dll" : "C:\WINDOWS\system32"
"CapabilityAccessManager.dll" : "C:\WINDOWS\system32"
"CapabilityAccessManagerClient.dll" : "C:\WINDOWS\system32"
"capauthz.dll" : "C:\WINDOWS\system32"
"capiprovider.dll" : "C:\WINDOWS\system32"
"capisp.dll" : "C:\WINDOWS\system32"
"CaptureService.dll" : "C:\WINDOWS\system32"
"CastingShellExt.dll" : "C:\WINDOWS\system32"
"CastLaunch.dll" : "C:\WINDOWS\system32"
"CastSrv.exe" : "C:\WINDOWS\system32"
"CatRoot" : "C:\WINDOWS\system32"
"catroot2" : "C:\WINDOWS\system32"
"catroot2.bak" : "C:\WINDOWS\system32"
"catsrv.dll" : "C:\WINDOWS\system32"
"catsrvps.dll" : "C:\WINDOWS\system32"
"catsrvut.dll" : "C:\WINDOWS\system32"
"CBDHSvc.dll" : "C:\WINDOWS\system32"
"cca.dll" : "C:\WINDOWS\system32"
"cdd.dll" : "C:\WINDOWS\system32"
"cdosys.dll" : "C:\WINDOWS\system32"
"cdp.dll" : "C:\WINDOWS\system32"
"cdprt.dll" : "C:\WINDOWS\system32"
"cdpsvc.dll" : "C:\WINDOWS\system32"
"cdpusersvc.dll" : "C:\WINDOWS\system32"
"CellularAPI.dll" : "C:\WINDOWS\system32"
"cellulardatacapabilityhandler.dll" : "C:\WINDOWS\system32"
"cemapi.dll" : "C:\WINDOWS\system32"
"cero.rs" : "C:\WINDOWS\system32"
"certca.dll" : "C:\WINDOWS\system32"
"certcli.dll" : "C:\WINDOWS\system32"
"certCredProvider.dll" : "C:\WINDOWS\system32"
"certenc.dll" : "C:\WINDOWS\system32"
"CertEnroll.dll" : "C:\WINDOWS\system32"
"CertEnrollCtrl.exe" : "C:\WINDOWS\system32"
"CertEnrollUI.dll" : "C:\WINDOWS\system32"
"certlm.msc" : "C:\WINDOWS\system32"
"certmgr.dll" : "C:\WINDOWS\system32"
"certmgr.msc" : "C:\WINDOWS\system32"
"CertPKICmdlet.dll" : "C:\WINDOWS\system32"
"CertPolEng.dll" : "C:\WINDOWS\system32"
"certprop.dll" : "C:\WINDOWS\system32"
"certreq.exe" : "C:\WINDOWS\system32"
"certutil.exe" : "C:\WINDOWS\system32"
"cewmdm.dll" : "C:\WINDOWS\system32"
"CExecSvc.exe" : "C:\WINDOWS\system32"
"cfgbkend.dll" : "C:\WINDOWS\system32"
"cfgmgr32.dll" : "C:\WINDOWS\system32"
"CfgSPCellular.dll" : "C:\WINDOWS\system32"
"CfgSPPolicy.dll" : "C:\WINDOWS\system32"
"cflapi.dll" : "C:\WINDOWS\system32"
"cfmifs.dll" : "C:\WINDOWS\system32"
"cfmifsproxy.dll" : "C:\WINDOWS\system32"
"Chakra.dll" : "C:\WINDOWS\system32"
"Chakradiag.dll" : "C:\WINDOWS\system32"
"Chakrathunk.dll" : "C:\WINDOWS\system32"
"change.exe" : "C:\WINDOWS\system32"
"changepk.exe" : "C:\WINDOWS\system32"
"charmap.exe" : "C:\WINDOWS\system32"
"chartv.dll" : "C:\WINDOWS\system32"
"ChatApis.dll" : "C:\WINDOWS\system32"
"chcp.com" : "C:\WINDOWS\system32"
"CheckNetIsolation.exe" : "C:\WINDOWS\system32"
"chglogon.exe" : "C:\WINDOWS\system32"
"chgport.exe" : "C:\WINDOWS\system32"
"chgusr.exe" : "C:\WINDOWS\system32"
"chkdsk.exe" : "C:\WINDOWS\system32"
"chkntfs.exe" : "C:\WINDOWS\system32"
"chkwudrv.dll" : "C:\WINDOWS\system32"
"choice.exe" : "C:\WINDOWS\system32"
"ChsStrokeDS.dll" : "C:\WINDOWS\system32"
"chs_singlechar_pinyin.dat" : "C:\WINDOWS\system32"
"ChtAdvancedDS.dll" : "C:\WINDOWS\system32"
"ChtBopomofoDS.dll" : "C:\WINDOWS\system32"
"ChtCangjieDS.dll" : "C:\WINDOWS\system32"
"ChtHkStrokeDS.dll" : "C:\WINDOWS\system32"
"ChtQuickDS.dll" : "C:\WINDOWS\system32"
"ChxAPDS.dll" : "C:\WINDOWS\system32"
"ChxDecoder.dll" : "C:\WINDOWS\system32"
"ChxHAPDS.dll" : "C:\WINDOWS\system32"
"chxinputrouter.dll" : "C:\WINDOWS\system32"
"chxranker.dll" : "C:\WINDOWS\system32"
"CHxReadingStringIME.dll" : "C:\WINDOWS\system32"
"ci.dll" : "C:\WINDOWS\system32"
"cic.dll" : "C:\WINDOWS\system32"
"CIDiag.exe" : "C:\WINDOWS\system32"
"cimfs.dll" : "C:\WINDOWS\system32"
"cipher.exe" : "C:\WINDOWS\system32"
"CIRCoInst.dll" : "C:\WINDOWS\system32"
"CIWmi.dll" : "C:\WINDOWS\system32"
"clb.dll" : "C:\WINDOWS\system32"
"clbcatq.dll" : "C:\WINDOWS\system32"
"cldapi.dll" : "C:\WINDOWS\system32"
"cleanmgr.exe" : "C:\WINDOWS\system32"
"CleanPCCSP.dll" : "C:\WINDOWS\system32"
"clfsw32.dll" : "C:\WINDOWS\system32"
"cliconfg.dll" : "C:\WINDOWS\system32"
"cliconfg.exe" : "C:\WINDOWS\system32"
"cliconfg.rll" : "C:\WINDOWS\system32"
"clip.exe" : "C:\WINDOWS\system32"
"ClipboardServer.dll" : "C:\WINDOWS\system32"
"Clipc.dll" : "C:\WINDOWS\system32"
"ClipDLS.exe" : "C:\WINDOWS\system32"
"ClipRenew.exe" : "C:\WINDOWS\system32"
"ClipSVC.dll" : "C:\WINDOWS\system32"
"ClipUp.exe" : "C:\WINDOWS\system32"
"clipwinrt.dll" : "C:\WINDOWS\system32"
"cloudAP.dll" : "C:\WINDOWS\system32"
"CloudDomainJoinAUG.dll" : "C:\WINDOWS\system32"
"CloudDomainJoinDataModelServer.dll" : "C:\WINDOWS\system32"
"CloudExperienceHost.dll" : "C:\WINDOWS\system32"
"CloudExperienceHostBroker.dll" : "C:\WINDOWS\system32"
"CloudExperienceHostBroker.exe" : "C:\WINDOWS\system32"
"CloudExperienceHostCommon.dll" : "C:\WINDOWS\system32"
"CloudExperienceHostUser.dll" : "C:\WINDOWS\system32"
"cloudidsvc.dll" : "C:\WINDOWS\system32"
"CloudNotifications.exe" : "C:\WINDOWS\system32"
"clrhost.dll" : "C:\WINDOWS\system32"
"clusapi.dll" : "C:\WINDOWS\system32"
"cmcfg32.dll" : "C:\WINDOWS\system32"
"cmclient.dll" : "C:\WINDOWS\system32"
"cmd.exe" : "C:\WINDOWS\system32"
"cmdext.dll" : "C:\WINDOWS\system32"
"cmdiag.exe" : "C:\WINDOWS\system32"
"cmdial32.dll" : "C:\WINDOWS\system32"
"cmdkey.exe" : "C:\WINDOWS\system32"
"cmdl32.exe" : "C:\WINDOWS\system32"
"cmgrcspps.dll" : "C:\WINDOWS\system32"
"cmifw.dll" : "C:\WINDOWS\system32"
"cmimageworker.exe" : "C:\WINDOWS\system32"
"cmintegrator.dll" : "C:\WINDOWS\system32"
"cmlua.dll" : "C:\WINDOWS\system32"
"cmmon32.exe" : "C:\WINDOWS\system32"
"cmpbk32.dll" : "C:\WINDOWS\system32"
"cmproxyd.exe" : "C:\WINDOWS\system32"
"CmService.dll" : "C:\WINDOWS\system32"
"cmstp.exe" : "C:\WINDOWS\system32"
"cmstplua.dll" : "C:\WINDOWS\system32"
"cmutil.dll" : "C:\WINDOWS\system32"
"cngcredui.dll" : "C:\WINDOWS\system32"
"cngprovider.dll" : "C:\WINDOWS\system32"
"cnvfat.dll" : "C:\WINDOWS\system32"
"cob-au.rs" : "C:\WINDOWS\system32"
"CodeIntegrity" : "C:\WINDOWS\system32"
"cofire.exe" : "C:\WINDOWS\system32"
"cofiredm.dll" : "C:\WINDOWS\system32"
"colbact.dll" : "C:\WINDOWS\system32"
"coloradapterclient.dll" : "C:\WINDOWS\system32"
"COLORCNV.DLL" : "C:\WINDOWS\system32"
"colorcpl.exe" : "C:\WINDOWS\system32"
"colorui.dll" : "C:\WINDOWS\system32"
"Com" : "C:\WINDOWS\system32"
"combase.dll" : "C:\WINDOWS\system32"
"comcat.dll" : "C:\WINDOWS\system32"
"comctl32.dll" : "C:\WINDOWS\system32"
"comdlg32.dll" : "C:\WINDOWS\system32"
"comexp.msc" : "C:\WINDOWS\system32"
"coml2.dll" : "C:\WINDOWS\system32"
"comp.exe" : "C:\WINDOWS\system32"
"compact.exe" : "C:\WINDOWS\system32"
"CompatTelRunner.exe" : "C:\WINDOWS\system32"
"compmgmt.msc" : "C:\WINDOWS\system32"
"CompMgmtLauncher.exe" : "C:\WINDOWS\system32"
"ComposableShellProxyStub.dll" : "C:\WINDOWS\system32"
"ComposerFramework.dll" : "C:\WINDOWS\system32"
"CompPkgSrv.exe" : "C:\WINDOWS\system32"
"CompPkgSup.dll" : "C:\WINDOWS\system32"
"compstui.dll" : "C:\WINDOWS\system32"
"computecore.dll" : "C:\WINDOWS\system32"
"computelibeventlog.dll" : "C:\WINDOWS\system32"
"computenetwork.dll" : "C:\WINDOWS\system32"
"ComputerDefaults.exe" : "C:\WINDOWS\system32"
"ComputerToastIcon.contrast-white.png" : "C:\WINDOWS\system32"
"ComputerToastIcon.png" : "C:\WINDOWS\system32"
"computestorage.dll" : "C:\WINDOWS\system32"
"comrepl.dll" : "C:\WINDOWS\system32"
"comres.dll" : "C:\WINDOWS\system32"
"comsnap.dll" : "C:\WINDOWS\system32"
"comsvcs.dll" : "C:\WINDOWS\system32"
"comuid.dll" : "C:\WINDOWS\system32"
"concrt140.dll" : "C:\WINDOWS\system32"
"concrt140d.dll" : "C:\WINDOWS\system32"
"config" : "C:\WINDOWS\system32"
"configmanager2.dll" : "C:\WINDOWS\system32"
"Configuration" : "C:\WINDOWS\system32"
"ConfigureExpandedStorage.dll" : "C:\WINDOWS\system32"
"conhost.exe" : "C:\WINDOWS\system32"
"ConhostV1.dll" : "C:\WINDOWS\system32"
"connect.dll" : "C:\WINDOWS\system32"
"ConnectedAccountState.dll" : "C:\WINDOWS\system32"
"consent.exe" : "C:\WINDOWS\system32"
"ConsentExperienceCommon.dll" : "C:\WINDOWS\system32"
"ConsentUX.dll" : "C:\WINDOWS\system32"
"ConsentUxClient.dll" : "C:\WINDOWS\system32"
"console.dll" : "C:\WINDOWS\system32"
"ConsoleLogon.dll" : "C:\WINDOWS\system32"
"ConstraintIndex.Search.dll" : "C:\WINDOWS\system32"
"ContactActivation.dll" : "C:\WINDOWS\system32"
"ContactApis.dll" : "C:\WINDOWS\system32"
"ContactHarvesterDS.dll" : "C:\WINDOWS\system32"
"container.dll" : "C:\WINDOWS\system32"
"containerdevicemanagement.dll" : "C:\WINDOWS\system32"
"containers" : "C:\WINDOWS\system32"
"ContainerSettingsProviders" : "C:\WINDOWS\system32"
"ContentDeliveryManager.Utilities.dll" : "C:\WINDOWS\system32"
"control.exe" : "C:\WINDOWS\system32"
"convert.exe" : "C:\WINDOWS\system32"
"convertvhd.exe" : "C:\WINDOWS\system32"
"coreaudiopolicymanagerext.dll" : "C:\WINDOWS\system32"
"coredpus.dll" : "C:\WINDOWS\system32"
"coredpussvr.exe" : "C:\WINDOWS\system32"
"coreglobconfig.dll" : "C:\WINDOWS\system32"
"CoreMas.dll" : "C:\WINDOWS\system32"
"CoreMessaging.dll" : "C:\WINDOWS\system32"
"CoreMmRes.dll" : "C:\WINDOWS\system32"
"CoreShell.dll" : "C:\WINDOWS\system32"
"CoreShellAPI.dll" : "C:\WINDOWS\system32"
"CoreShellExtFramework.dll" : "C:\WINDOWS\system32"
"CoreUIComponents.dll" : "C:\WINDOWS\system32"
"correngine.dll" : "C:\WINDOWS\system32"
"CourtesyEngine.dll" : "C:\WINDOWS\system32"
"CPFilters.dll" : "C:\WINDOWS\system32"
"CredDialogBroker.dll" : "C:\WINDOWS\system32"
"CredentialEnrollmentManager.exe" : "C:\WINDOWS\system32"
"CredentialEnrollmentManagerForUser.dll" : "C:\WINDOWS\system32"
"CredentialUIBroker.exe" : "C:\WINDOWS\system32"
"CredProv2faHelper.dll" : "C:\WINDOWS\system32"
"CredProvDataModel.dll" : "C:\WINDOWS\system32"
"CredProvHelper.dll" : "C:\WINDOWS\system32"
"credprovhost.dll" : "C:\WINDOWS\system32"
"credprovs.dll" : "C:\WINDOWS\system32"
"credprovslegacy.dll" : "C:\WINDOWS\system32"
"credssp.dll" : "C:\WINDOWS\system32"
"credui.dll" : "C:\WINDOWS\system32"
"credwiz.exe" : "C:\WINDOWS\system32"
"crypt32.dll" : "C:\WINDOWS\system32"
"cryptbase.dll" : "C:\WINDOWS\system32"
"cryptcatsvc.dll" : "C:\WINDOWS\system32"
"cryptdlg.dll" : "C:\WINDOWS\system32"
"cryptdll.dll" : "C:\WINDOWS\system32"
"cryptext.dll" : "C:\WINDOWS\system32"
"cryptnet.dll" : "C:\WINDOWS\system32"
"cryptngc.dll" : "C:\WINDOWS\system32"
"CryptoWinRT.dll" : "C:\WINDOWS\system32"
"cryptsp.dll" : "C:\WINDOWS\system32"
"cryptsvc.dll" : "C:\WINDOWS\system32"
"crypttpmeksvc.dll" : "C:\WINDOWS\system32"
"cryptui.dll" : "C:\WINDOWS\system32"
"cryptuiwizard.dll" : "C:\WINDOWS\system32"
"cryptxml.dll" : "C:\WINDOWS\system32"
"cs-CZ" : "C:\WINDOWS\system32"
"cscapi.dll" : "C:\WINDOWS\system32"
"cscdll.dll" : "C:\WINDOWS\system32"
"CscMig.dll" : "C:\WINDOWS\system32"
"cscobj.dll" : "C:\WINDOWS\system32"
"cscript.exe" : "C:\WINDOWS\system32"
"cscsvc.dll" : "C:\WINDOWS\system32"
"cscui.dll" : "C:\WINDOWS\system32"
"CspCellularSettings.dll" : "C:\WINDOWS\system32"
"csplte.dll" : "C:\WINDOWS\system32"
"CspProxy.dll" : "C:\WINDOWS\system32"
"csrr.rs" : "C:\WINDOWS\system32"
"csrsrv.dll" : "C:\WINDOWS\system32"
"csrss.exe" : "C:\WINDOWS\system32"
"CSystemEventsBrokerClient.dll" : "C:\WINDOWS\system32"
"ctc.json" : "C:\WINDOWS\system32"
"ctfmon.exe" : "C:\WINDOWS\system32"
"cttune.exe" : "C:\WINDOWS\system32"
"cttunesvr.exe" : "C:\WINDOWS\system32"
"curl.exe" : "C:\WINDOWS\system32"
"CustomInstallExec.exe" : "C:\WINDOWS\system32"
"CustomShellHost.exe" : "C:\WINDOWS\system32"
"cxcredprov.dll" : "C:\WINDOWS\system32"
"CXHProvisioningServer.dll" : "C:\WINDOWS\system32"
"C_037.NLS" : "C:\WINDOWS\system32"
"C_10000.NLS" : "C:\WINDOWS\system32"
"C_10001.NLS" : "C:\WINDOWS\system32"
"C_10002.NLS" : "C:\WINDOWS\system32"
"C_10003.NLS" : "C:\WINDOWS\system32"
"C_10004.NLS" : "C:\WINDOWS\system32"
"C_10005.NLS" : "C:\WINDOWS\system32"
"C_10006.NLS" : "C:\WINDOWS\system32"
"C_10007.NLS" : "C:\WINDOWS\system32"
"C_10008.NLS" : "C:\WINDOWS\system32"
"C_10010.NLS" : "C:\WINDOWS\system32"
"C_10017.NLS" : "C:\WINDOWS\system32"
"C_10021.NLS" : "C:\WINDOWS\system32"
"C_10029.NLS" : "C:\WINDOWS\system32"
"C_10079.NLS" : "C:\WINDOWS\system32"
"C_10081.NLS" : "C:\WINDOWS\system32"
"C_10082.NLS" : "C:\WINDOWS\system32"
"C_1026.NLS" : "C:\WINDOWS\system32"
"C_1047.NLS" : "C:\WINDOWS\system32"
"C_1140.NLS" : "C:\WINDOWS\system32"
"C_1141.NLS" : "C:\WINDOWS\system32"
"C_1142.NLS" : "C:\WINDOWS\system32"
"C_1143.NLS" : "C:\WINDOWS\system32"
"C_1144.NLS" : "C:\WINDOWS\system32"
"C_1145.NLS" : "C:\WINDOWS\system32"
"C_1146.NLS" : "C:\WINDOWS\system32"
"C_1147.NLS" : "C:\WINDOWS\system32"
"C_1148.NLS" : "C:\WINDOWS\system32"
"C_1149.NLS" : "C:\WINDOWS\system32"
"C_1250.NLS" : "C:\WINDOWS\system32"
"C_1251.NLS" : "C:\WINDOWS\system32"
"C_1252.NLS" : "C:\WINDOWS\system32"
"C_1253.NLS" : "C:\WINDOWS\system32"
"C_1254.NLS" : "C:\WINDOWS\system32"
"C_1255.NLS" : "C:\WINDOWS\system32"
"C_1256.NLS" : "C:\WINDOWS\system32"
"C_1257.NLS" : "C:\WINDOWS\system32"
"C_1258.NLS" : "C:\WINDOWS\system32"
"C_1361.NLS" : "C:\WINDOWS\system32"
"C_20000.NLS" : "C:\WINDOWS\system32"
"C_20001.NLS" : "C:\WINDOWS\system32"
"C_20002.NLS" : "C:\WINDOWS\system32"
"C_20003.NLS" : "C:\WINDOWS\system32"
"C_20004.NLS" : "C:\WINDOWS\system32"
"C_20005.NLS" : "C:\WINDOWS\system32"
"C_20105.NLS" : "C:\WINDOWS\system32"
"C_20106.NLS" : "C:\WINDOWS\system32"
"C_20107.NLS" : "C:\WINDOWS\system32"
"C_20108.NLS" : "C:\WINDOWS\system32"
"C_20127.NLS" : "C:\WINDOWS\system32"
"C_20261.NLS" : "C:\WINDOWS\system32"
"C_20269.NLS" : "C:\WINDOWS\system32"
"C_20273.NLS" : "C:\WINDOWS\system32"
"C_20277.NLS" : "C:\WINDOWS\system32"
"C_20278.NLS" : "C:\WINDOWS\system32"
"C_20280.NLS" : "C:\WINDOWS\system32"
"C_20284.NLS" : "C:\WINDOWS\system32"
"C_20285.NLS" : "C:\WINDOWS\system32"
"C_20290.NLS" : "C:\WINDOWS\system32"
"C_20297.NLS" : "C:\WINDOWS\system32"
"C_20420.NLS" : "C:\WINDOWS\system32"
"C_20423.NLS" : "C:\WINDOWS\system32"
"C_20424.NLS" : "C:\WINDOWS\system32"
"C_20833.NLS" : "C:\WINDOWS\system32"
"C_20838.NLS" : "C:\WINDOWS\system32"
"C_20866.NLS" : "C:\WINDOWS\system32"
"C_20871.NLS" : "C:\WINDOWS\system32"
"C_20880.NLS" : "C:\WINDOWS\system32"
"C_20905.NLS" : "C:\WINDOWS\system32"
"C_20924.NLS" : "C:\WINDOWS\system32"
"C_20932.NLS" : "C:\WINDOWS\system32"
"C_20936.NLS" : "C:\WINDOWS\system32"
"C_20949.NLS" : "C:\WINDOWS\system32"
"C_21025.NLS" : "C:\WINDOWS\system32"
"C_21027.NLS" : "C:\WINDOWS\system32"
"C_21866.NLS" : "C:\WINDOWS\system32"
"C_28591.NLS" : "C:\WINDOWS\system32"
"C_28592.NLS" : "C:\WINDOWS\system32"
"C_28593.NLS" : "C:\WINDOWS\system32"
"C_28594.NLS" : "C:\WINDOWS\system32"
"C_28595.NLS" : "C:\WINDOWS\system32"
"C_28596.NLS" : "C:\WINDOWS\system32"
"C_28597.NLS" : "C:\WINDOWS\system32"
"C_28598.NLS" : "C:\WINDOWS\system32"
"C_28599.NLS" : "C:\WINDOWS\system32"
"c_28603.nls" : "C:\WINDOWS\system32"
"C_28605.NLS" : "C:\WINDOWS\system32"
"C_437.NLS" : "C:\WINDOWS\system32"
"C_500.NLS" : "C:\WINDOWS\system32"
"C_708.NLS" : "C:\WINDOWS\system32"
"C_720.NLS" : "C:\WINDOWS\system32"
"C_737.NLS" : "C:\WINDOWS\system32"
"C_775.NLS" : "C:\WINDOWS\system32"
"C_850.NLS" : "C:\WINDOWS\system32"
"C_852.NLS" : "C:\WINDOWS\system32"
"C_855.NLS" : "C:\WINDOWS\system32"
"C_857.NLS" : "C:\WINDOWS\system32"
"C_858.NLS" : "C:\WINDOWS\system32"
"C_860.NLS" : "C:\WINDOWS\system32"
"C_861.NLS" : "C:\WINDOWS\system32"
"C_862.NLS" : "C:\WINDOWS\system32"
"C_863.NLS" : "C:\WINDOWS\system32"
"C_864.NLS" : "C:\WINDOWS\system32"
"C_865.NLS" : "C:\WINDOWS\system32"
"C_866.NLS" : "C:\WINDOWS\system32"
"C_869.NLS" : "C:\WINDOWS\system32"
"C_870.NLS" : "C:\WINDOWS\system32"
"C_874.NLS" : "C:\WINDOWS\system32"
"C_875.NLS" : "C:\WINDOWS\system32"
"C_932.NLS" : "C:\WINDOWS\system32"
"C_936.NLS" : "C:\WINDOWS\system32"
"C_949.NLS" : "C:\WINDOWS\system32"
"C_950.NLS" : "C:\WINDOWS\system32"
